ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1262900,m,6/14/1993,58.9,state board,2010,68,state board,1808,2,B.Tech/B.E.,computer science & engineering,6.85,1808,0,Tamil Nadu,2014,490,310,380,0.486747008,445,-1,376,-1,-1,-1,-1,1.8517,0.2124,0.6248,-1.7556,-0.4776,180000
652269,m,12/27/1991,76,icse,2009,74,cbse,13375,2,B.Tech/B.E.,civil engineering,77,13375,0,Tamil Nadu,2013,475,500,500,0.839686084,-1,-1,-1,-1,-1,-1,433,-0.4463,0.2124,-1.527,-0.4879,-0.6692,180000
161107,m,2/16/1989,62.88,state,2006,77.5,state,315,2,B.Tech/B.E.,information technology,70,315,1,Karnataka,2010,455,515,405,0.884122512,535,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-0.344,-0.7603,0.6603,560000
553371,f,9/30/1990,72,cbse,2009,73,cbse,13210,2,B.Tech/B.E.,computer engineering,71,13210,0,Uttar Pradesh,2013,485,465,400,0.765673581,485,-1,-1,-1,-1,-1,-1,-0.7335,-0.2871,-0.1437,1.9207,-0.6692,335000
869283,f,1/3/1993,90,state board,2010,75.75,state board,8888,2,B.Tech/B.E.,information technology,72,8888,0,Tamil Nadu,2014,405,470,340,0.23780284,435,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.1637,0.1459,-0.6692,100000
327759,m,10/5/1990,81.6,cbse,2008,87.6,cbse,13,1,B.Tech/B.E.,computer engineering,76.48,13,1,Delhi,2012,465,605,555,0.930370607,565,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776,880000
1230478,m,12/21/1992,85,icse,2010,75,cbse,319,2,B.Tech/B.E.,computer science & engineering,60,319,1,Karnataka,2014,675,480,500,0.842248322,425,-1,469,-1,-1,-1,-1,1.1336,1.0449,0.1637,-1.2486,0.0973,200000
669596,f,5/5/1991,78,state board,2009,76,state board,7269,2,B.Tech/B.E.,electronics and communication engineering,73,7269,1,Telangana,2013,405,400,355,0.538386893,325,333,-1,-1,-1,260,-1,-0.7335,-0.1206,-2.1418,0.9066,-1.0524,45000
431800,m,10/23/1990,60.8,cbse,2008,62.4,cbse,5232,2,B.Tech/B.E.,electronics and communication engineering,60,5232,0,Haryana,2012,495,425,645,0.538386893,385,333,-1,-1,-1,-1,-1,0.3555,0.0328,-0.598,-0.2902,-1.2354,200000
332049,f,5/4/1990,86.2,cbse,2008,69.8,cbse,10932,2,B.Tech/B.E.,electronics and communication engineering,68.4,10932,0,Uttar Pradesh,2012,505,405,515,0.376059587,-1,300,-1,-1,-1,393,-1,0.9737,0.5008,-0.3803,0.76733,0.8183,150000
600302,f,9/10/1989,84.5,ssc,2007,94,ipe,9198,2,B.Tech/B.E.,electronics and communication engineering,71.82,9198,1,Telangana,2011,475,485,665,0.694479328,395,366,-1,-1,-1,286,-1,-0.159,-0.1206,-0.4511,1.2869,0.6721,200000
1097036,f,11/26/1992,85.6,state board,2010,79.9,state board,1136,2,B.Tech/B.E.,electronics & instrumentation eng,78,1136,0,Tamil Nadu,2014,350,460,345,0.1798739,-1,-1,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.3174,1.2869,-0.0943,100000
1193753,f,9/13/1992,91.6,state board,2010,88.9,state board,11871,2,B.Tech/B.E.,electronics and communication engineering,75.3,11871,0,Andhra Pradesh,2014,420,540,595,0.112139438,365,228,-1,-1,-1,-1,-1,-0.159,0.5454,-0.4511,1.5404,0.4805,300000
345838,m,5/29/1991,89,0,2008,96.7,0,6659,2,B.Tech/B.E.,electronics and communication engineering,92,6659,1,Tamil Nadu,2012,525,475,375,0.0587928,365,200,-1,-1,-1,393,-1,-0.6491,-0.4353,0.672,1.85433,-0.1295,225000
1063512,m,5/31/1992,76,state board,2009,66,state board,1358,2,B.Tech/B.E.,electronics engineering,56.24,1358,1,Maharashtra,2013,710,570,545,-1,395,-1,407,-1,-1,-1,-1,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,300000
576122,m,7/3/1991,71,up board,2007,72.6,up board,144,2,B.Tech/B.E.,computer engineering,73.6,144,0,Uttar Pradesh,2013,360,425,445,0.3423149,365,-1,-1,-1,-1,-1,-1,0.8463,-0.6201,0.6248,-0.2344,1.0554,200000
223303,m,7/29/1989,84.2,cbse,2006,77.4,cbse,3395,1,B.Tech/B.E.,electronics and communication engineering,78.9,3395,0,West Bengal,2011,505,555,495,0.694479328,415,366,-1,-1,-1,-1,-1,-1.8083,0.1888,-0.6343,1.2374,-0.2875,405000
692668,m,2/28/1992,67.75,state board,2009,61.5,state board,13697,2,B.Tech/B.E.,computer science & engineering,76.1,13697,1,West Bengal,2013,450,355,295,0.670743151,455,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608,70000
644440,m,8/7/1991,84.2,state board,2009,81.25,state board,13371,2,B.Tech/B.E.,computer science & engineering,75,13371,0,Union Territory,2013,285,425,455,0.563267824,425,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-0.4511,1.0333,-0.8608,110000
1083136,m,11/24/1990,87.2,state board,2009,87.14,state board,5216,2,B.Tech/B.E.,computer science & engineering,77,5216,1,West Bengal,2014,605,590,535,0.356536488,465,-1,346,-1,-1,-1,-1,-0.3027,-0.4536,-2.6028,0.7798,0.2889,300000
357389,f,12/3/1991,91.8,cbse,2009,85,cbse,527,2,B.Tech/B.E.,electronics and communication engineering,74.7,527,0,Haryana,2013,554,465,525,0.376059587,-1,300,-1,-1,-1,-1,-1,-1.4992,-0.7473,-1.5051,0.2973,0.4234,350000
52581,m,6/1/1987,65.5,karnataka secondary education,2006,69.5,"department of technical education, bangalore",356,2,B.Tech/B.E.,information technology,56.7,356,1,Karnataka,2009,405,355,295,0.276047228,345,-1,-1,-1,-1,-1,-1,-0.881,0.5008,-0.1988,0.0623,0.9763,180000
1063454,m,8/25/1989,75,state board,2008,71.5,state board,347,2,B.Tech/B.E.,electronics and electrical engineering,64,347,0,Uttar Pradesh,2013,615,555,355,0.115022726,-1,-1,-1,-1,292,-1,-1,1.5644,0.8784,0.4711,-1.5021,-2.0105,300000
869474,m,12/17/1992,91.5,state board,2010,75.5,state board,8888,2,B.Tech/B.E.,mechanical engineering,76,8888,0,Tamil Nadu,2014,475,450,150,0.45901584,-1,-1,-1,376,-1,-1,-1,-1.1644,-0.6201,0.7785,1.5404,-0.2859,240000
576225,m,1/2/1992,65,cbse,2008,65,cbse,7376,2,B.Tech/B.E.,computer science & engineering,71.42,7376,0,Uttar Pradesh,2013,485,500,470,0.276047228,345,-1,-1,-1,-1,-1,-1,1.4208,0.5454,0.9322,1.6672,0.6721,120000
910160,m,5/21/1993,78.2,state board,2010,76,state board,4042,2,B.Tech/B.E.,computer science & engineering,74,4042,0,Tamil Nadu,2014,475,555,650,0.842248322,575,-1,469,-1,-1,-1,-1,0.4155,0.7119,0.7785,-2.3895,0.6721,195000
905258,m,6/4/1992,82,cbse,2010,78.8,cbse,6290,1,B.Tech/B.E.,computer science & engineering,71,6290,0,Himachal Pradesh,2014,555,610,795,0.996744487,495,-1,623,-1,-1,-1,-1,-0.3027,0.3789,-0.2974,-0.6147,-0.8608,325000
278656,m,9/20/1989,67.8,up board,2006,74,up board,568,2,B.Tech/B.E.,computer engineering,70.4,568,0,Uttar Pradesh,2011,565,585,565,0.884122512,535,-1,-1,-1,-1,-1,-1,-1.6538,0.8128,1.688,-0.1727,0.9763,305000
662008,f,11/13/1987,75,state board,2010,78,west bengal state council of technical education,12992,2,B.Tech/B.E.,computer engineering,71.1,12992,1,West Bengal,2013,415,440,355,0.488347977,405,-1,-1,-1,-1,-1,-1,0.8463,1.3779,1.0859,-0.995,1.247,100000
453187,m,3/28/1990,65,cbse,2008,56,cbse,11759,2,MCA,computer application,67.37,11759,0,Uttarakhand,2014,465,560,365,0.842248322,465,-1,469,-1,-1,-1,-1,1.4208,1.2114,0.6248,-1.7556,0.4805,180000
238392,f,9/24/1989,91,0,2007,82,0,1067,2,B.Tech/B.E.,information technology,76,1067,0,Karnataka,2011,425,465,525,0.81941653,505,-1,-1,-1,-1,-1,-1,1.1283,-0.1232,0.8171,-1.7004,0.5024,450000
138359,m,6/16/1988,82.2,madhya pradesh board,2006,82.6,madhya pradesh board,403,2,B.Tech/B.E.,computer science & engineering,75.88,403,0,Madhya Pradesh,2010,395,345,385,0.276047228,345,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.0537,0.7673,-0.2875,335000
1225896,f,8/10/1991,86,state board,2009,77,state board,4973,2,B.Tech/B.E.,computer science & engineering,75,4973,0,Madhya Pradesh,2013,325,510,295,0.018540942,415,-1,192,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.0192,-0.0943,120000
593082,f,12/13/1992,81.6,ssc,2009,87.9,board of secondary school of education,11183,2,B.Tech/B.E.,electronics and communication engineering,77.4,11183,1,Telangana,2013,555,465,605,0.694479328,375,366,-1,-1,-1,393,-1,1.4208,0.8784,-0.4511,-2.2627,0.0973,335000
1279983,f,6/25/1991,73,cbse,2009,74.6,cbse,1875,2,B.Tech/B.E.,computer engineering,79.21,1875,0,Uttar Pradesh,2014,430,445,495,0.356536488,385,-1,346,-1,-1,-1,-1,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092,200000
330102,f,9/3/1990,87.5,ssc,2008,95.3,board of intermediate,11183,2,B.Tech/B.E.,electronics and communication engineering,80.95,11183,1,Telangana,2012,425,465,535,0.538386893,335,333,-1,-1,-1,446,-1,0.3941,0.6568,-1.0697,0.0917,0.3444,100000
597697,m,3/1/1992,83.6,cbse,2009,85.4,cbse,47,1,B.Tech/B.E.,computer engineering,73.3,47,1,Delhi,2013,580,620,750,0.952245573,585,-1,-1,-1,-1,-1,-1,1.1336,0.8784,-0.4511,-0.7415,1.4386,325000
655270,f,7/5/1991,83,state board,2008,73,state board,8310,2,B.Tech/B.E.,computer engineering,74,8310,1,Rajasthan,2013,345,435,445,0.563267824,425,-1,-1,-1,-1,-1,-1,0.99,-0.7866,1.2396,1.0333,-2.7769,250000
988792,f,11/13/1989,68,cbse,2008,74,cbse,2647,2,MCA,computer application,76,2647,0,Uttar Pradesh,2014,360,545,520,0.744758354,415,-1,438,-1,-1,-1,-1,-0.0154,-0.7866,0.7785,0.9066,0.4805,200000
127002,m,1/5/1989,87.8,ssc,2006,95,board of intermediate,1487,2,B.Tech/B.E.,electronics and communication engineering,74.9,1487,0,Andhra Pradesh,2010,525,465,615,0.376059587,475,300,-1,-1,-1,-1,-1,-0.881,-1.8393,-1.7954,-0.2902,-2.0253,475000
337629,f,9/10/1990,93.5,0,2008,95.3,0,3076,2,B.Tech/B.E.,computer engineering,92.3,3076,0,Tamil Nadu,2012,415,575,405,0.987207086,645,-1,-1,-1,-1,-1,-1,-0.5719,1.0858,-0.9245,0.06223,0.1864,300000
1082552,f,12/13/1993,81,cbse,2010,75.5,cbse,6814,2,B.Tech/B.E.,computer science & engineering,82.8,6814,0,West Bengal,2014,475,410,320,0.622642916,455,-1,407,-1,-1,-1,-1,0.2718,0.2124,0.01,1.0333,0.4805,200000
531480,m,12/30/1991,91,board of ssc education andhra pradesh,2009,94.4,board of intmediate education ap,492,2,B.Tech/B.E.,electronics and electrical engineering,82.4,492,1,Telangana,2013,605,475,590,0.995265706,-1,533,-1,-1,-1,-1,-1,-1.1128,0.6568,-0.6343,2.0306,-1.5513,365000
1099501,m,7/10/1993,54,state board,2010,64,state board,7600,2,B.Tech/B.E.,computer science & engineering,62,7600,0,Uttar Pradesh,2014,360,425,370,0.23780284,-1,-1,315,-1,-1,-1,-1,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,110000
1239524,m,1/9/1990,64,cbse,2007,61,cbse,1940,2,B.Tech/B.E.,computer science & engineering,62,1940,1,Karnataka,2012,405,540,630,0.911395278,495,-1,500,-1,-1,-1,-1,0.4155,1.0449,0.1637,-0.4879,0.0973,180000
860597,m,7/9/1991,73,state board,2009,85.4,state board,1390,2,B.Tech/B.E.,electronics and communication engineering,76.92,1390,0,Uttar Pradesh,2013,545,555,735,0.991397584,475,516,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.0192,-1.6273,395000
293843,m,2/8/1987,58.8,cbse board,2004,65.5,maharashtra board,477,2,B.Tech/B.E.,electronics engineering,51,477,1,Maharashtra,2011,545,435,485,0.538386893,-1,333,-1,-1,-1,-1,-1,-0.4173,0.6568,0.8171,-0.9953,-0.7615,110000
555964,f,10/18/1991,86.4,0,2009,64,0,6970,2,B.Tech/B.E.,electronics and communication engineering,55.07,6970,1,Karnataka,2013,615,610,530,0.124502074,-1,233,-1,-1,-1,-1,-1,0.4155,0.5454,-1.0659,0.2727,1.0554,180000
1224952,m,7/15/1991,60.1,state board,2007,66.4,state board,1887,1,B.Tech/B.E.,computer science & engineering,65.22,1887,0,Uttar Pradesh,2014,490,455,345,0.23780284,535,-1,315,-1,-1,-1,-1,1.7081,1.0449,0.9322,0.2727,1.247,325000
328944,f,2/9/1990,94.4,0,2008,87,0,1866,2,B.Tech/B.E.,electronics & telecommunications,80.9,1866,1,Karnataka,2012,625,585,465,0.655766943,-1,-1,-1,-1,-1,366,-1,-0.3014,0.5008,-0.4891,-0.17277,-0.4455,450000
669240,m,1/16/1992,61.1,state board,2007,60,state board,13808,2,B.Tech/B.E.,information technology,65.62,13808,0,Uttar Pradesh,2013,360,470,195,0.450876584,395,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,0.3174,-0.2344,-0.6692,280000
283122,m,8/10/1989,62,up,2007,71.9,bteup,4234,2,B.Tech/B.E.,electronics and communication engineering,55,4234,0,Uttar Pradesh,2011,395,555,585,0.694479328,-1,366,-1,-1,-1,313,-1,0.6646,0.8128,1.3977,-0.0552,1.4502,150000
284738,m,11/3/1988,80.2,cbse,2006,73,cbse,568,2,B.Tech/B.E.,electronics and communication engineering,73,568,0,Uttar Pradesh,2011,625,615,575,0.538386893,575,333,-1,-1,-1,446,-1,0.8192,1.7488,1.2525,-0.0552,0.6603,470000
445747,m,11/12/1989,66,icse,2007,69,icse,13210,2,B.Tech/B.E.,information technology,63,13210,0,Uttar Pradesh,2012,735,464,535,0.488347977,405,-1,-1,-1,-1,-1,-1,-1.6538,-0.3183,-0.1626,0.6498,-1.2354,180000
323688,m,12/6/1988,92.8,cbse,2005,87,cbse,443,1,M.Tech./M.E.,electronics and electrical engineering,95.3,443,0,Uttar Pradesh,2012,695,675,725,0.824666401,-1,400,-1,-1,-1,-1,-1,1.4374,1.7488,0.9623,-2.1704,0.8973,1200000
580044,m,12/4/1990,81.8,cbse,2008,63.6,cbse,7783,2,B.Tech/B.E.,electronics and communication engineering,63.18,7783,1,Rajasthan,2012,500,545,485,0.538386893,-1,333,-1,-1,-1,-1,-1,-1.1644,0.7119,-0.2974,1.4136,0.0973,145000
632106,m,9/5/1992,72,state board,2008,63,state board,198,2,B.Tech/B.E.,electronics and communication engineering,65,198,0,Uttar Pradesh,2014,380,470,445,0.229481755,-1,266,-1,-1,-1,292,-1,-3.3188,-5.7816,-4.4472,-0.7415,-6.9925,180000
872029,m,12/14/1991,86.4,cbse,2009,69,cbse,347,2,B.Tech/B.E.,electronics and electrical engineering,73,347,0,Uttar Pradesh,2014,530,520,750,0.423951396,315,324,-1,-1,388,-1,-1,1.2772,0.3789,-0.7585,-1.5021,-0.2859,180000
331779,m,1/26/1990,79.2,state board,2008,86.91,state board,8011,2,B.Tech/B.E.,information technology,70.5,8011,0,Tamil Nadu,2012,315,245,305,0.276047228,345,-1,-1,-1,-1,-1,-1,-1.0355,-2.0733,-1.2511,0.17983,-1.5513,160000
586115,m,3/10/1990,74,wbbse,2007,71,wbbhse,13040,2,B.Tech/B.E.,information technology,80.7,13040,1,West Bengal,2012,500,520,455,0.864685413,525,-1,-1,-1,-1,-1,-1,-1.308,1.3779,1.0859,-0.6147,-0.6692,145000
389449,f,11/8/1990,86.8,cbse,2008,84.6,cbse,7557,2,B.Tech/B.E.,computer engineering,83.9,7557,1,Delhi,2012,435,575,454,0.735795709,475,-1,-1,-1,-1,-1,-1,0.3555,0.8128,-0.4891,-0.6428,-0.7615,420000
48647,m,11/27/1987,74.4,kseeb,2005,79,pub,1859,2,B.Tech/B.E.,information technology,62.81,1859,0,Karnataka,2009,495,495,455,0.968237496,605,-1,-1,-1,-1,-1,-1,0.8192,1.7488,-0.1988,-1.9354,0.1864,600000
289737,m,5/24/1989,80.5,board of secondary education,2008,71.25,diploma in computers,1422,2,B.Tech/B.E.,computer engineering,65,1422,0,Andhra Pradesh,2011,615,555,645,0.901489571,545,-1,-1,-1,-1,-1,-1,-0.2628,0.8128,-1.3599,-0.1727,0.1864,300000
407686,m,11/11/1990,90.5,0,2008,95.3,0,3801,2,B.Tech/B.E.,information technology,88.8,3801,0,Karnataka,2012,735,565,554,0.843123727,515,-1,-1,-1,-1,-1,-1,0.2782,0.8128,0.0914,-0.8778,-0.1295,400000
765578,f,8/4/1992,83.33,state board,2009,93.5,state board,13994,2,B.Tech/B.E.,electronics and electrical engineering,68.48,13994,0,Andhra Pradesh,2013,500,400,355,0.966006923,405,-1,-1,-1,580,-1,-1,0.2718,-0.7866,-0.4511,0.3995,0.8637,145000
941984,m,8/24/1992,68,cbse,2010,74,cbse,272,2,B.Tech/B.E.,mechanical engineering,71.2,272,0,Punjab,2014,570,570,530,0.598280691,-1,-1,-1,407,-1,-1,-1,0.7027,-0.2871,-0.2974,-0.7415,-0.6692,180000
1274900,m,10/30/1991,69,cbse,2009,74,cbse,930,2,B.Tech/B.E.,electronics and communication engineering,74,930,1,Rajasthan,2013,535,565,595,0.997298968,-1,548,-1,-1,-1,-1,-1,1.5644,0.3789,-1.2196,-1.8824,-0.2859,220000
451922,f,11/7/1990,85,stateboard,2008,73,stateboard,11283,2,B.Tech/B.E.,electronics and electrical engineering,77,11283,0,Tamil Nadu,2012,355,405,305,0.124502074,315,233,-1,-1,-1,-1,-1,-0.2628,1.1248,-2.0856,-0.5253,-0.7615,100000
602117,m,12/20/1990,81,cbse,2008,76.4,cbse,196,2,B.Tech/B.E.,mechanical engineering,69.7,196,0,Haryana,2012,510,385,455,0.840840969,-1,-1,-1,473,-1,-1,-1,0.8463,-0.9531,-0.7585,-1.3753,-2.2021,455000
1077269,m,8/16/1990,78.2,cbse,2009,68.2,cbse,7685,2,B.Tech/B.E.,chemical engineering,76,7685,1,West Bengal,2013,615,545,520,-1,635,-1,-1,-1,-1,-1,-1,1.4208,0.7119,0.9322,-1.6289,0.4805,380000
1218872,f,3/16/1991,80.6,cbse,2008,69,cbse,9256,2,B.Tech/B.E.,information technology,54,9256,0,Rajasthan,2014,710,570,595,0.911395278,415,-1,500,-1,-1,-1,-1,-0.8772,-1.4526,-1.0659,1.0333,-0.4776,150000
313081,m,8/10/1990,72.6,cbse,2007,66.6,cbse,6270,2,B.Tech/B.E.,electronics and electrical engineering,60,6270,0,Uttarakhand,2011,535,525,535,0.229481755,-1,266,-1,-1,-1,-1,-1,-0.4173,-1.0593,0.0914,-1.49467,-0.6035,100000
425471,m,8/13/1991,70,cbse,2008,73.8,cbse,75,2,B.Tech/B.E.,computer engineering,79.12,75,0,Uttar Pradesh,2012,515,555,554,0.864685413,525,-1,-1,-1,-1,-1,-1,-1.4992,0.3448,-2.3759,-0.9953,-0.2875,305000
330663,f,2/27/1991,80.83,ssc,2008,92.2,bie,9837,2,B.Tech/B.E.,computer engineering,78.85,9837,1,Telangana,2012,445,605,625,0.843123727,515,-1,-1,-1,-1,-1,-1,0.6646,0.7348,-1.1422,0.4148,-0.4455,410000
660767,m,10/23/1991,87,icse,2009,88,icse,8735,2,B.Tech/B.E.,computer science & engineering,66,8735,0,Uttar Pradesh,2013,545,555,575,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.8772,-0.4536,-1.527,-0.1076,0.0973,200000
78510,m,2/11/1988,76.4,0,2005,78.2,0,182,2,B.Tech/B.E.,electronics and communication engineering,55,182,1,Karnataka,2010,575,525,585,0.376059587,305,300,-1,-1,-1,-1,-1,-0.7264,1.2808,0.2366,0.6498,-0.1295,220000
869298,f,6/2/1993,85,state board,2010,74,state board,2959,2,B.Tech/B.E.,information technology,74.9,2959,0,Tamil Nadu,2014,450,425,545,0.356536488,385,-1,346,-1,-1,-1,-1,0.7027,0.7119,1.3933,-0.1076,0.0973,220000
124278,m,6/10/1989,86.8,ssc,2006,85.5,hsc,1329,2,B.Tech/B.E.,electronics & telecommunications,63.17,1329,1,Maharashtra,2010,495,515,575,0.960603252,355,466,-1,-1,-1,-1,-1,-0.1082,0.5008,0.0914,-0.4078,0.5024,475000
580616,f,9/14/1991,87,cbse,2009,84.4,cbse,8195,1,B.Tech/B.E.,computer engineering,79.3,8195,1,Delhi,2013,570,475,295,0.413838256,385,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-1.0659,1.1601,-0.4776,360000
1088714,m,1/23/1991,79.6,cbse,2009,72.5,cbse,2027,2,B.Tech/B.E.,computer science & engineering,62.28,2027,0,Haryana,2013,640,625,595,0.996744487,495,-1,623,-1,-1,-1,-1,0.7027,1.7109,1.7007,-2.5163,0.2889,120000
283274,m,6/13/1988,60.83,u p board,2006,70.4,u p board,4234,2,B.Tech/B.E.,information technology,70.38,4234,0,Uttar Pradesh,2011,355,515,595,0.793580615,495,-1,-1,-1,-1,-1,-1,0.8192,0.6568,0.672,-0.1727,0.0284,600000
900218,m,1/11/1988,82,cbse,2005,75.8,cbse,443,1,M.Tech./M.E.,other,82.5,443,0,Uttar Pradesh,2014,625,520,705,-1,-1,-1,-1,-1,-1,-1,-1,-1.8825,0.5454,-0.9122,-0.1076,-1.4356,420000
511778,m,8/12/1991,60.5,"board of secondary education, rajasthan",2009,72.15,"board of secondary education, rajasthan",129,2,MCA,computer application,81,129,0,Tamil Nadu,2015,345,410,500,0.670743151,455,-1,-1,-1,-1,-1,-1,0.8192,-0.3684,-0.2882,0.0623,-0.7615,325000
355922,m,2/27/1992,88.2,cbse,2008,76.5,chse,9786,2,B.Tech/B.E.,electronics and communication engineering,68.34,9786,0,Orissa,2012,535,395,575,0.538386893,375,333,-1,-1,-1,393,-1,-0.881,-2.3073,-1.7954,0.3561,-0.2875,315000
1119237,m,10/19/1992,81.4,cbse,2009,71,cbse,3002,2,B.Tech/B.E.,electronics & telecommunications,77,3002,0,Orissa,2014,580,370,500,0.20739217,475,260,-1,-1,-1,-1,-1,-0.0154,0.3789,0.7785,-0.2344,1.4386,400000
309046,m,11/21/1993,71,cbse,2009,60,cbse,5904,2,B.Tech/B.E.,information technology,63,5904,0,Uttar Pradesh,2013,465,355,515,0.356536488,425,-1,346,-1,-1,-1,-1,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253,250000
991880,m,7/24/1991,73,cbse,2009,64,cbse,9737,2,B.Tech/B.E.,electronics and electrical engineering,61,9737,0,Uttar Pradesh,2014,430,370,450,0.557389506,-1,388,-1,-1,420,-1,-1,0.1282,-0.9531,0.1637,0.653,0.2889,200000
1117475,f,11/16/1991,70.61,state board,2009,70.83,state board,16578,2,B.Tech/B.E.,computer engineering,60,16578,1,Maharashtra,2013,385,410,370,0.23780284,465,-1,315,-1,-1,-1,-1,-0.5899,-0.2871,0.7785,0.7798,-0.6692,200000
810433,f,8/5/1991,81,icse,2010,79,icse,64,2,B.Tech/B.E.,electronics and communication engineering,71.5,64,0,Uttar Pradesh,2014,510,500,575,0.493596387,455,324,-1,-1,-1,-1,-1,-1.8825,-3.7836,-2.4491,0.9066,-1.8189,400000
117082,m,3/6/1989,88.6,state board,2006,79.4,state board,4554,2,B.Tech/B.E.,electronics and communication engineering,69.47,4554,0,Tamil Nadu,2010,385,385,404,0.824666401,325,400,-1,-1,-1,-1,-1,-1.8083,-1.2153,-0.344,-0.2902,-0.9194,385000
1267278,m,12/9/1988,66.4,state board,2006,67.75,state board,4173,2,MCA,computer application,76,4173,1,Tamil Nadu,2013,535,480,260,0.622642916,585,-1,407,-1,-1,-1,-1,1.2772,1.3779,0.4711,-1.8824,0.2889,145000
100113,f,6/23/1988,72,ssc,2005,74,board of intermediate,4809,2,B.Tech/B.E.,electronics & telecommunications,68.9,4809,1,Telangana,2010,315,415,385,0.538386893,465,333,-1,-1,-1,-1,-1,0.3555,-0.2793,0.2366,-1.8179,-0.6035,510000
658893,m,10/1/1990,92.6,cbse,2008,83.8,cbse,1825,1,B.Tech/B.E.,computer engineering,84.6,1825,0,West Bengal,2013,650,545,665,0.978799293,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889,365000
669368,m,11/7/1991,81.38,state board,2009,71.33,state board,11629,2,B.Tech/B.E.,information technology,65.97,11629,0,Maharashtra,2013,590,605,560,0.670743151,455,-1,-1,-1,-1,-1,-1,1.1336,0.7119,0.4711,-0.8682,1.247,320000
1106147,m,6/8/1992,86.8,cbse,2010,79.2,cbse,5147,2,B.Tech/B.E.,electronics and communication engineering,72.86,5147,0,Jammu and Kashmir,2014,440,570,630,0.493596387,545,324,-1,-1,-1,-1,-1,-1.1644,-0.1206,-0.7585,-0.6147,-0.2859,350000
307328,m,8/8/1990,75,cbse,2008,72,cbse,6037,2,B.Tech/B.E.,electronics and electrical engineering,66.98,6037,0,Uttar Pradesh,2012,645,375,465,0.229481755,-1,266,-1,-1,-1,-1,-1,-2.1175,-0.2793,0.5269,1.3549,-1.0774,120000
1274688,m,4/7/1992,64.6,state board,2009,62.2,state board,13355,2,MCA,computer application,78,13355,1,West Bengal,2014,520,420,415,0.276047228,345,-1,-1,-1,-1,-1,-1,0.7027,1.3779,0.1637,0.9066,-0.2859,175000
810113,m,4/25/1993,74,state board,2009,65,state board,350,2,B.Tech/B.E.,electronics and electrical engineering,73,350,0,Uttar Pradesh,2014,450,475,575,0.557389506,-1,324,-1,-1,420,-1,-1,-0.8772,0.3789,0.1637,1.4136,1.247,215000
905195,m,8/28/1991,80,cbse,2009,70,cbse,6290,1,B.Tech/B.E.,information technology,65,6290,0,Himachal Pradesh,2014,440,440,620,0.744758354,465,-1,438,-1,-1,-1,-1,-2.0262,-0.9531,0.9322,-0.4879,-0.4776,400000
1003364,m,5/12/1993,57,state board,2010,70,state board,16213,2,B.Tech/B.E.,information technology,68.88,16213,0,Uttar Pradesh,2014,325,350,390,0.356536488,415,-1,346,-1,-1,-1,-1,-0.8772,-3.4506,0.9322,1.6672,-1.244,180000
242799,m,10/3/1989,65,ksseb,2006,50,pre university board,1436,2,B.Tech/B.E.,mechanical & production engineering,58,1436,0,Karnataka,2011,445,315,385,-1,-1,-1,-1,313,-1,-1,-1,-0.5719,-1.2153,-1.5051,0.7673,-1.7093,100000
1218574,m,8/1/1991,69.2,cbse,2008,77.4,cbse,12601,2,MCA,computer application,76.72,12601,1,Delhi,2014,535,630,645,0.99966434,695,-1,684,-1,-1,-1,-1,-2.3134,1.0449,0.1637,1.5404,0.0973,350000
